ℝ³→ℝ,3520,1,,false
X (nm),Y (nm),Z (nm),n (# electrons)
2.337e-9,-1.8546714276396707e-9,-2.359075008450776e-9,0.003034290587371369
2.337e-9,-1.7409945714284114e-9,-2.444172437095387e-9,0.018658210839513023
2.2140000000000004e-9,-1.681651453197807e-9,-2.4853751004541962e-9,0.005916840610481033
2.2140000000000004e-9,-1.5621934515357793e-9,-2.5621460965328914e-9,0.44791659313670285
2.337e-9,-1.5000621684194463e-9,-2.599010290644643e-9,0.7883828296119156
2.337e-9,-1.375431751900896e-9,-2.6670636467588913e-9,0.865526417840305
2.2140000000000004e-9,-1.3108289106758304e-9,-2.6994015201404215e-9,0.7410115800226673
2.2140000000000004e-9,-1.1816611673354888e-9,-2.7583904519866895e-9,0.17166082442957764
2.337e-9,-1.1149159692722785e-9,-2.7860372182477494e-9,0.21896797216719033
2.337e-9,-9.818691083223123e-10,-2.8356611317508216e-9,0.6750696787886918
2.2140000000000004e-9,-9.133216716509188e-10,-2.858475909307751e-9,0.08396307529389757
2.2140000000000004e-9,-7.770736693976602e-10,-2.898481932379234e-9,0.058540772118362505
2.337e-9,-7.070732961428828e-10,-2.9163484623552176e-9,0.7698085152495927
2.337e-9,-5.683184411749783e-10,-2.94653273347174e-9,0.4816993650407042
2.2140000000000004e-9,-4.972218371934016e-10,-2.959359972125395e-9,0.18687011469304404
2.2140000000000004e-9,-3.566671924463092e-10,-2.9795686791602014e-9,0.8610139821162117
2.337e-9,-2.848366497350251e-10,-2.9872912618236158e-9,0.15103429499781595
2.337e-9,-1.4319844946036909e-10,-2.9974214258379065e-9,0.340933737204245
2.2140000000000004e-9,-7.100000000000085e-11,-3.0000000000000004e-9,0.6204913641173679
2.2140000000000004e-9,7.099999999999915e-11,-3.0000000000000004e-9,0.6274360784151978
2.337e-9,1.4319844946036875e-10,-2.9974214258379065e-9,0.5241663456596165
2.337e-9,2.848366497350248e-10,-2.9872912618236158e-9,0.5260469885906923
2.2140000000000004e-9,3.5666719244630887e-10,-2.9795686791602018e-9,0.9977098548592753
2.2140000000000004e-9,4.972218371934013e-10,-2.9593599721253956e-9,0.3053232724564281
2.337e-9,5.683184411749778e-10,-2.94653273347174e-9,0.5009686325561624
2.337e-9,7.070732961428826e-10,-2.9163484623552176e-9,0.6625444552027253
2.2140000000000004e-9,7.770736693976598e-10,-2.898481932379234e-9,0.28539564582259336
2.2140000000000004e-9,9.133216716509184e-10,-2.858475909307751e-9,0.10211897979592743
2.337e-9,9.818691083223119e-10,-2.8356611317508216e-9,0.562279344029812
2.337e-9,1.114915969272278e-9,-2.7860372182477494e-9,0.3159922696081259
2.2140000000000004e-9,1.1816611673354884e-9,-2.7583904519866895e-9,0.7714819904987142
2.2140000000000004e-9,1.31082891067583e-9,-2.6994015201404215e-9,0.23170157071788477
2.337e-9,1.3754317519008958e-9,-2.6670636467588913e-9,0.11155622808504484
2.337e-9,1.500062168419446e-9,-2.599010290644643e-9,0.2602446949587599
2.2140000000000004e-9,1.562193451535778e-9,-2.562146096532892e-9,0.5203859580751377
2.2140000000000004e-9,1.6816514531978057e-9,-2.485375100454197e-9,0.9345324915091233
2.337e-9,1.7409945714284114e-9,-2.444172437095387e-9,0.9510299374201451
2.337e-9,1.8546714276396707e-9,-2.359075008450776e-9,0.1491779168012043
2.2140000000000004e-9,1.910923982056703e-9,-2.3137438351728904e-9,0.7987480134590548
2.2140000000000004e-9,2.0182404216150073e-9,-2.22075361095266e-9,0.17573650117686868
2.337e-9,2.071115762095398e-9,-2.1715249250238876e-9,0.8009471933128396
2.337e-9,2.1715249250238876e-9,-2.071115762095398e-9,0.5093726332030994
2.2140000000000004e-9,2.2207536109526597e-9,-2.018240421615008e-9,0.23416249426350888
2.2140000000000004e-9,2.31374383517289e-9,-1.9109239820567037e-9,0.04054462216660626
2.337e-9,2.3590750084507755e-9,-1.854671427639671e-9,0.41539129686187815
2.337e-9,2.4441724370953867e-9,-1.7409945714284118e-9,0.19542457222023124
2.2140000000000004e-9,2.4853751004541962e-9,-1.6816514531978074e-9,0.24752625700793573
2.2140000000000004e-9,2.5621460965328914e-9,-1.5621934515357797e-9,0.6438169994120663
2.337e-9,2.599010290644643e-9,-1.5000621684194452e-9,0.5077374588246605
2.337e-9,2.6670636467588913e-9,-1.375431751900895e-9,0.2885726573704557
2.2140000000000004e-9,2.699401520140421e-9,-1.3108289106758312e-9,0.4427129469657858
2.2140000000000004e-9,2.758390451986689e-9,-1.1816611673354896e-9,0.1265157422221831
2.337e-9,2.786037218247749e-9,-1.1149159692722791e-9,0.5669867764718539
2.337e-9,2.8356611317508212e-9,-9.81869108322313e-10,0.4325239652001799
2.2140000000000004e-9,2.858475909307751e-9,-9.133216716509184e-10,0.006226558369088142
2.2140000000000004e-9,2.898481932379234e-9,-7.770736693976598e-10,0.9127595440991203
2.337e-9,2.9163484623552172e-9,-7.070732961428836e-10,0.1936990400795905
2.337e-9,2.9465327334717396e-9,-5.683184411749791e-10,0.5655814617238762
2.2140000000000004e-9,2.959359972125395e-9,-4.972218371934018e-10,0.4150635582494199
2.2140000000000004e-9,2.9795686791602014e-9,-3.5666719244630933e-10,0.46688288164210523
2.337e-9,2.9872912618236158e-9,-2.848366497350253e-10,0.9925169826604726
2.337e-9,2.9974214258379065e-9,-1.431984494603693e-10,0.4696539760702605
2.2140000000000004e-9,3.0000000000000004e-9,-7.10000000000017e-11,0.43545673887318315
2.2140000000000004e-9,3.0000000000000004e-9,7.09999999999983e-11,0.3207043294755123
2.337e-9,2.9974214258379065e-9,1.4319844946036854e-10,0.39594323056473324
2.337e-9,2.9872912618236158e-9,2.8483664973502457e-10,0.2966385464300022
2.2140000000000004e-9,2.9795686791602018e-9,3.566671924463086e-10,0.9614885682022385
2.2140000000000004e-9,2.9593599721253956e-9,4.972218371934011e-10,0.9763534600702892
2.337e-9,2.94653273347174e-9,5.683184411749783e-10,0.9309370745633532
2.337e-9,2.9163484623552176e-9,7.07073296142883e-10,0.6968321719333931
2.2140000000000004e-9,2.8984819323792343e-9,7.77073669397659e-10,0.23767460945822727
2.2140000000000004e-9,2.8584759093077516e-9,9.133216716509176e-10,0.27002753566595805
2.337e-9,2.835661131750822e-9,9.81869108322311e-10,0.16655690953841074
2.337e-9,2.78603721824775e-9,1.1149159692722773e-9,0.5419439877788226
2.2140000000000004e-9,2.7583904519866895e-9,1.1816611673354888e-9,0.9670921219507294
2.2140000000000004e-9,2.6994015201404215e-9,1.3108289106758304e-9,0.1790207258930938
2.337e-9,2.6670636467588917e-9,1.3754317519008944e-9,0.051740318604550084
2.337e-9,2.5990102906446433e-9,1.5000621684194446e-9,0.32114853398603505
2.2140000000000004e-9,2.5621460965328914e-9,1.5621934515357791e-9,0.16540295091456703
2.2140000000000004e-9,2.4853751004541962e-9,1.6816514531978068e-9,0.9334019213115091
2.337e-9,2.444172437095387e-9,1.7409945714284111e-9,0.012969395269220585
2.337e-9,2.359075008450776e-9,1.8546714276396704e-9,0.4579880289576397
2.2140000000000004e-9,2.3137438351728904e-9,1.910923982056703e-9,0.7347071929318668
2.2140000000000004e-9,2.22075361095266e-9,2.0182404216150073e-9,0.23054527126953406
2.337e-9,2.171524925023887e-9,2.0711157620953985e-9,0.8954814767911915
2.337e-9,2.0711157620953977e-9,2.171524925023888e-9,0.9412080792096891
2.2140000000000004e-9,2.018240421615008e-9,2.2207536109526597e-9,0.6510904663552313
2.2140000000000004e-9,1.9109239820567037e-9,2.31374383517289e-9,0.46279366136908473
2.337e-9,1.854671427639671e-9,2.3590750084507755e-9,0.9194227008394951
2.337e-9,1.7409945714284118e-9,2.4441724370953867e-9,0.4249478658454945
2.2140000000000004e-9,1.6816514531978063e-9,2.4853751004541966e-9,0.976950287585912
2.2140000000000004e-9,1.5621934515357787e-9,2.5621460965328918e-9,0.7969278974825501
2.337e-9,1.5000621684194467e-9,2.5990102906446425e-9,0.8091866840605119
2.337e-9,1.3754317519008964e-9,2.667063646758891e-9,0.9894167796480838
2.2140000000000004e-9,1.3108289106758324e-9,2.6994015201404203e-9,0.540413732969594
2.2140000000000004e-9,1.1816611673354908e-9,2.7583904519866882e-9,0.41000955290765206
2.337e-9,1.1149159692722793e-9,2.786037218247749e-9,0.5165117543917747
2.337e-9,9.818691083223131e-10,2.8356611317508212e-9,0.3305048507815932
2.2140000000000004e-9,9.133216716509186e-10,2.858475909307751e-9,0.9317483824156322
2.2140000000000004e-9,7.7707366939766e-10,2.898481932379234e-9,0.5423374231791203
2.337e-9,7.070732961428813e-10,2.916348462355218e-9,0.8359123273367471
2.337e-9,5.683184411749766e-10,2.9465327334717404e-9,0.8256050316396785
2.2140000000000004e-9,4.97221837193402e-10,2.959359972125395e-9,0.2980412876948172
2.2140000000000004e-9,3.5666719244630954e-10,2.9795686791602014e-9,0.21013773111335288
2.337e-9,2.848366497350268e-10,2.9872912618236158e-9,0.5689146402660761
2.337e-9,1.431984494603708e-10,2.9974214258379065e-9,0.4783289591932506
2.2140000000000004e-9,7.100000000000056e-11,3.0000000000000004e-9,0.9734558920524522
2.2140000000000004e-9,-7.099999999999944e-11,3.0000000000000004e-9,0.9140249096336481
2.337e-9,-1.4319844946036702e-10,2.9974214258379065e-9,0.5708631141527714
2.337e-9,-2.8483664973502307e-10,2.9872912618236158e-9,0.6230488996873246
2.2140000000000004e-9,-3.5666719244630846e-10,2.9795686791602018e-9,0.79916129433414
2.2140000000000004e-9,-4.972218371934009e-10,2.9593599721253956e-9,0.9956316792988302
2.337e-9,-5.68318441174978e-10,2.94653273347174e-9,0.7417622370586928
2.337e-9,-7.070732961428828e-10,2.9163484623552176e-9,0.2992832803077793
2.2140000000000004e-9,-7.770736693976589e-10,2.8984819323792343e-9,0.9447950795386726
2.2140000000000004e-9,-9.133216716509175e-10,2.8584759093077516e-9,0.247667253926938
2.337e-9,-9.81869108322312e-10,2.8356611317508216e-9,0.6717183024719465
2.337e-9,-1.1149159692722783e-9,2.7860372182477494e-9,0.5561539057981251
2.2140000000000004e-9,-1.1816611673354875e-9,2.75839045198669e-9,0.6466767361693373
2.2140000000000004e-9,-1.3108289106758291e-9,2.699401520140422e-9,0.5974256926378527
2.337e-9,-1.3754317519008954e-9,2.6670636467588913e-9,0.8280324869381471
2.337e-9,-1.5000621684194457e-9,2.599010290644643e-9,0.9854555387663148
2.2140000000000004e-9,-1.5621934515357802e-9,2.562146096532891e-9,0.4738985015006134
2.2140000000000004e-9,-1.6816514531978078e-9,2.485375100454196e-9,0.6974082796118378
2.337e-9,-1.7409945714284111e-9,2.4441724370953875e-9,0.43563358279507025
2.337e-9,-1.8546714276396704e-9,2.3590750084507763e-9,0.29543202618039255
2.2140000000000004e-9,-1.9109239820567017e-9,2.3137438351728916e-9,0.8661006781486663
2.2140000000000004e-9,-2.018240421615006e-9,2.2207536109526614e-9,0.9655670211025746
2.337e-9,-2.0711157620953977e-9,2.171524925023888e-9,0.6095786012208809
2.337e-9,-2.171524925023887e-9,2.0711157620953985e-9,0.3293680735151413
2.2140000000000004e-9,-2.2207536109526585e-9,2.0182404216150094e-9,0.5655146727646213
2.2140000000000004e-9,-2.3137438351728887e-9,1.910923982056705e-9,0.5916101270563731
2.337e-9,-2.3590750084507755e-9,1.8546714276396715e-9,0.42113097145010436
2.337e-9,-2.4441724370953867e-9,1.7409945714284122e-9,0.7055322710030596
2.2140000000000004e-9,-2.4853751004541962e-9,1.6816514531978063e-9,0.5068585890439535
2.2140000000000004e-9,-2.5621460965328914e-9,1.5621934515357787e-9,0.7474875192893106
2.337e-9,-2.5990102906446425e-9,1.500062168419447e-9,0.28388630629662037
2.337e-9,-2.667063646758891e-9,1.3754317519008966e-9,0.7571967992094422
2.2140000000000004e-9,-2.6994015201404203e-9,1.3108289106758326e-9,0.21422990116894036
2.2140000000000004e-9,-2.7583904519866882e-9,1.181661167335491e-9,0.27745247668042217
2.337e-9,-2.78603721824775e-9,1.114915969272277e-9,0.2910247110185683
2.337e-9,-2.835661131750822e-9,9.818691083223108e-10,0.6860169583950148
2.2140000000000004e-9,-2.858475909307751e-9,9.133216716509188e-10,0.34682375714134017
2.2140000000000004e-9,-2.898481932379234e-9,7.770736693976602e-10,0.28375998063299535
2.337e-9,-2.9163484623552172e-9,7.07073296142884e-10,0.07162364255422304
2.337e-9,-2.9465327334717396e-9,5.683184411749795e-10,0.9915799139073624
2.2140000000000004e-9,-2.959359972125395e-9,4.972218371934022e-10,0.8961909264128568
2.2140000000000004e-9,-2.9795686791602014e-9,3.5666719244630975e-10,0.9335065510401983
2.337e-9,-2.9872912618236158e-9,2.8483664973502695e-10,0.8256115244044632
2.337e-9,-2.9974214258379065e-9,1.4319844946037097e-10,0.5854795852664206
2.46e-9,-3.0000000000000004e-9,7.1e-11,0.559691406792585
2.46e-9,-3.0000000000000004e-9,-7.1e-11,0.6055960207209818
2.5830000000000003e-9,-2.9974214258379065e-9,-1.4319844946036903e-10,0.06621478793159474
2.5830000000000003e-9,-2.9872912618236158e-9,-2.8483664973502503e-10,0.5218393364407845
2.46e-9,-2.9795686791602014e-9,-3.566671924463093e-10,0.06502309744959012
2.46e-9,-2.959359972125395e-9,-4.972218371934017e-10,0.523777239145473
2.5830000000000003e-9,-2.94653273347174e-9,-5.683184411749776e-10,0.8365815446424724
2.5830000000000003e-9,-2.9163484623552176e-9,-7.070732961428824e-10,0.25613356479960214
2.46e-9,-2.898481932379234e-9,-7.770736693976598e-10,0.7856426715294095
2.46e-9,-2.858475909307751e-9,-9.133216716509184e-10,0.24227861600062606
2.5830000000000003e-9,-2.8356611317508216e-9,-9.81869108322312e-10,0.4098219722903358
2.5830000000000003e-9,-2.7860372182477494e-9,-1.1149159692722783e-9,0.13534971897231984
2.46e-9,-2.7583904519866895e-9,-1.1816611673354886e-9,0.36010524853603576
2.46e-9,-2.6994015201404215e-9,-1.3108289106758302e-9,0.05758271063500575
2.5830000000000003e-9,-2.6670636467588913e-9,-1.3754317519008956e-9,0.2979657477441747
2.5830000000000003e-9,-2.599010290644643e-9,-1.5000621684194459e-9,0.5626419884605595
2.46e-9,-2.5621460965328914e-9,-1.5621934515357791e-9,0.4091680431901574
2.46e-9,-2.4853751004541962e-9,-1.6816514531978068e-9,0.5593628448963386
2.5830000000000003e-9,-2.444172437095387e-9,-1.7409945714284111e-9,0.9839459100810068
2.5830000000000003e-9,-2.359075008450776e-9,-1.8546714276396704e-9,0.008281586040652322
2.46e-9,-2.3137438351728904e-9,-1.9109239820567033e-9,0.036322735678188445
2.46e-9,-2.22075361095266e-9,-2.0182404216150078e-9,0.30790533586106916
2.5830000000000003e-9,-2.171524925023888e-9,-2.071115762095398e-9,0.2667925339053052
2.5830000000000003e-9,-2.0711157620953985e-9,-2.1715249250238876e-9,0.5741060700583501
2.46e-9,-2.0182404216150078e-9,-2.22075361095266e-9,0.5542865301673605
2.46e-9,-1.9109239820567033e-9,-2.3137438351728904e-9,0.8445631773607588
2.5830000000000003e-9,-1.8546714276396707e-9,-2.359075008450776e-9,0.5723010942152632
2.5830000000000003e-9,-1.7409945714284114e-9,-2.444172437095387e-9,0.6260325823585572
2.46e-9,-1.681651453197807e-9,-2.4853751004541962e-9,0.6362731392997529
2.46e-9,-1.5621934515357793e-9,-2.5621460965328914e-9,0.3735852161457057
2.5830000000000003e-9,-1.5000621684194463e-9,-2.599010290644643e-9,0.5509452513315756
2.5830000000000003e-9,-1.375431751900896e-9,-2.6670636467588913e-9,0.18339190924448545
2.46e-9,-1.3108289106758304e-9,-2.6994015201404215e-9,0.6136711455338358
2.46e-9,-1.1816611673354888e-9,-2.7583904519866895e-9,0.07591485008527732
2.5830000000000003e-9,-1.1149159692722785e-9,-2.7860372182477494e-9,0.38179011007713026
2.5830000000000003e-9,-9.818691083223123e-10,-2.8356611317508216e-9,0.4480933955315757
2.46e-9,-9.133216716509188e-10,-2.858475909307751e-9,0.7116039881758504
2.46e-9,-7.770736693976602e-10,-2.898481932379234e-9,0.4615692786103016
2.5830000000000003e-9,-7.070732961428828e-10,-2.9163484623552176e-9,0.7288250763564917
2.5830000000000003e-9,-5.683184411749783e-10,-2.94653273347174e-9,0.025662423634550513
2.46e-9,-4.972218371934016e-10,-2.959359972125395e-9,0.7331043486966964
2.46e-9,-3.566671924463092e-10,-2.9795686791602014e-9,0.5484994632884851
2.5830000000000003e-9,-2.848366497350251e-10,-2.9872912618236158e-9,0.05610881944211532
2.5830000000000003e-9,-1.4319844946036909e-10,-2.9974214258379065e-9,0.1485806380525646
2.46e-9,-7.100000000000085e-11,-3.0000000000000004e-9,0.12172485357061791
2.46e-9,7.099999999999915e-11,-3.0000000000000004e-9,0.4798505897291515
2.5830000000000003e-9,1.4319844946036875e-10,-2.9974214258379065e-9,0.5145367509712907
2.5830000000000003e-9,2.848366497350248e-10,-2.9872912618236158e-9,0.6193570790114841
2.46e-9,3.5666719244630887e-10,-2.9795686791602018e-9,0.06222584968160183
2.46e-9,4.972218371934013e-10,-2.9593599721253956e-9,0.9435304017994629
2.5830000000000003e-9,5.683184411749778e-10,-2.94653273347174e-9,0.13923723482485162
2.5830000000000003e-9,7.070732961428826e-10,-2.9163484623552176e-9,0.264854683519958
2.46e-9,7.770736693976598e-10,-2.898481932379234e-9,0.27548433488868396
2.46e-9,9.133216716509184e-10,-2.858475909307751e-9,0.11484981470642008
2.5830000000000003e-9,9.818691083223119e-10,-2.8356611317508216e-9,0.24709471253013948
2.5830000000000003e-9,1.114915969272278e-9,-2.7860372182477494e-9,0.4404313405235797
2.46e-9,1.1816611673354884e-9,-2.7583904519866895e-9,0.9056716372337341
2.46e-9,1.31082891067583e-9,-2.6994015201404215e-9,0.9623569018576954
2.5830000000000003e-9,1.3754317519008958e-9,-2.6670636467588913e-9,0.12529533324535314
2.5830000000000003e-9,1.500062168419446e-9,-2.599010290644643e-9,0.4602604785511971
2.46e-9,1.562193451535778e-9,-2.562146096532892e-9,0.5664715908102947
2.46e-9,1.6816514531978057e-9,-2.485375100454197e-9,0.8528809464336259
2.5830000000000003e-9,1.7409945714284114e-9,-2.444172437095387e-9,0.7910160654250515
2.5830000000000003e-9,1.8546714276396707e-9,-2.359075008450776e-9,0.4602818870847978
2.46e-9,1.910923982056703e-9,-2.3137438351728904e-9,0.6173906818694176
2.46e-9,2.0182404216150073e-9,-2.22075361095266e-9,0.42592919232407156
2.5830000000000003e-9,2.071115762095398e-9,-2.1715249250238876e-9,0.4710895868955699
2.5830000000000003e-9,2.1715249250238876e-9,-2.071115762095398e-9,0.837924259811569
2.46e-9,2.2207536109526597e-9,-2.018240421615008e-9,0.8249121858140283
2.46e-9,2.31374383517289e-9,-1.9109239820567037e-9,0.9172869882098156
2.5830000000000003e-9,2.3590750084507755e-9,-1.854671427639671e-9,0.5158065029627531
2.5830000000000003e-9,2.4441724370953867e-9,-1.7409945714284118e-9,0.44035367507983403
2.46e-9,2.4853751004541962e-9,-1.6816514531978074e-9,0.4429146571577809
2.46e-9,2.5621460965328914e-9,-1.5621934515357797e-9,0.7377966045014901
2.5830000000000003e-9,2.599010290644643e-9,-1.5000621684194452e-9,0.2990939564304913
2.5830000000000003e-9,2.6670636467588913e-9,-1.375431751900895e-9,0.8160005292894656
2.46e-9,2.699401520140421e-9,-1.3108289106758312e-9,0.3968316374019363
2.46e-9,2.758390451986689e-9,-1.1816611673354896e-9,0.7723078403522464
2.5830000000000003e-9,2.786037218247749e-9,-1.1149159692722791e-9,0.08104904247189226
2.5830000000000003e-9,2.8356611317508212e-9,-9.81869108322313e-10,0.35104113779933366
2.46e-9,2.858475909307751e-9,-9.133216716509184e-10,0.8515330236227927
2.46e-9,2.898481932379234e-9,-7.770736693976598e-10,0.6231343120356683
2.5830000000000003e-9,2.9163484623552172e-9,-7.070732961428836e-10,0.3731825904246753
2.5830000000000003e-9,2.9465327334717396e-9,-5.683184411749791e-10,0.7942757523026792
2.46e-9,2.959359972125395e-9,-4.972218371934018e-10,0.6495708368394757
2.46e-9,2.9795686791602014e-9,-3.5666719244630933e-10,0.14407924647045178
2.5830000000000003e-9,2.9872912618236158e-9,-2.848366497350253e-10,0.21244285063016988
2.5830000000000003e-9,2.9974214258379065e-9,-1.431984494603693e-10,0.15650911752354923
2.46e-9,3.0000000000000004e-9,-7.10000000000017e-11,0.32364045172230926
2.46e-9,3.0000000000000004e-9,7.09999999999983e-11,0.38304549688342504
2.5830000000000003e-9,2.9974214258379065e-9,1.4319844946036854e-10,0.15378677459631473
2.5830000000000003e-9,2.9872912618236158e-9,2.8483664973502457e-10,0.884820984936289
2.46e-9,2.9795686791602018e-9,3.566671924463086e-10,0.4167408655039926
2.46e-9,2.9593599721253956e-9,4.972218371934011e-10,0.8768567384294822
2.5830000000000003e-9,2.94653273347174e-9,5.683184411749783e-10,0.4591962517205327
2.5830000000000003e-9,2.9163484623552176e-9,7.07073296142883e-10,0.8825380623973665
2.46e-9,2.8984819323792343e-9,7.77073669397659e-10,0.3701817479997994
2.46e-9,2.8584759093077516e-9,9.133216716509176e-10,0.2759491706685737
2.5830000000000003e-9,2.835661131750822e-9,9.81869108322311e-10,0.58291169119447
2.5830000000000003e-9,2.78603721824775e-9,1.1149159692722773e-9,0.7381608695097643
2.46e-9,2.7583904519866895e-9,1.1816611673354888e-9,0.030045964894941157
2.46e-9,2.6994015201404215e-9,1.3108289106758304e-9,0.30841549508716426
2.5830000000000003e-9,2.6670636467588917e-9,1.3754317519008944e-9,0.6518269365716297
2.5830000000000003e-9,2.5990102906446433e-9,1.5000621684194446e-9,0.3890846477961948
2.46e-9,2.5621460965328914e-9,1.5621934515357791e-9,0.25498052762690293
2.46e-9,2.4853751004541962e-9,1.6816514531978068e-9,0.1631499535994071
2.5830000000000003e-9,2.444172437095387e-9,1.7409945714284111e-9,0.010186454374277565
2.5830000000000003e-9,2.359075008450776e-9,1.8546714276396704e-9,0.5973286406710987
2.46e-9,2.3137438351728904e-9,1.910923982056703e-9,0.3627609786351077
2.46e-9,2.22075361095266e-9,2.0182404216150073e-9,0.03675846614132394
2.5830000000000003e-9,2.171524925023887e-9,2.0711157620953985e-9,0.5030785306332421
2.5830000000000003e-9,2.0711157620953977e-9,2.171524925023888e-9,0.3368643755414463
2.46e-9,2.018240421615008e-9,2.2207536109526597e-9,0.6379556578645378
2.46e-9,1.9109239820567037e-9,2.31374383517289e-9,0.49673999094964383
2.5830000000000003e-9,1.854671427639671e-9,2.3590750084507755e-9,0.8643546149821106
2.5830000000000003e-9,1.7409945714284118e-9,2.4441724370953867e-9,0.42003146039289874
2.46e-9,1.6816514531978063e-9,2.4853751004541966e-9,0.1614453650360428
2.46e-9,1.5621934515357787e-9,2.5621460965328918e-9,0.6196550918846121
2.5830000000000003e-9,1.5000621684194467e-9,2.5990102906446425e-9,0.6031889406087616
2.5830000000000003e-9,1.3754317519008964e-9,2.667063646758891e-9,0.42385263846179067
2.46e-9,1.3108289106758324e-9,2.6994015201404203e-9,0.8779281015743674
2.46e-9,1.1816611673354908e-9,2.7583904519866882e-9,0.7256059016887443
2.5830000000000003e-9,1.1149159692722793e-9,2.786037218247749e-9,0.9489882981597068
2.5830000000000003e-9,9.818691083223131e-10,2.8356611317508212e-9,0.7929665265961413
2.46e-9,9.133216716509186e-10,2.858475909307751e-9,0.9529562461256237
2.46e-9,7.7707366939766e-10,2.898481932379234e-9,0.14186828762898585
2.5830000000000003e-9,7.070732961428813e-10,2.916348462355218e-9,0.13047808355675883
2.5830000000000003e-9,5.683184411749766e-10,2.9465327334717404e-9,0.5247762747610066
2.46e-9,4.97221837193402e-10,2.959359972125395e-9,0.3353188289486284
2.46e-9,3.5666719244630954e-10,2.9795686791602014e-9,0.32167718071960116
2.5830000000000003e-9,2.848366497350268e-10,2.9872912618236158e-9,0.9719022434155337
2.5830000000000003e-9,1.431984494603708e-10,2.9974214258379065e-9,0.48740424401018256
2.46e-9,7.100000000000056e-11,3.0000000000000004e-9,0.7196143035630959
2.46e-9,-7.099999999999944e-11,3.0000000000000004e-9,0.4328962742390555
2.5830000000000003e-9,-1.4319844946036702e-10,2.9974214258379065e-9,0.5763317379548317
2.5830000000000003e-9,-2.8483664973502307e-10,2.9872912618236158e-9,0.4126416790473627
2.46e-9,-3.5666719244630846e-10,2.9795686791602018e-9,0.7055163939790763
2.46e-9,-4.972218371934009e-10,2.9593599721253956e-9,0.8092507833327207
2.5830000000000003e-9,-5.68318441174978e-10,2.94653273347174e-9,0.6329466796868146
2.5830000000000003e-9,-7.070732961428828e-10,2.9163484623552176e-9,0.28878872459770355
2.46e-9,-7.770736693976589e-10,2.8984819323792343e-9,0.9032493268218591
2.46e-9,-9.133216716509175e-10,2.8584759093077516e-9,0.9442525252084445
2.5830000000000003e-9,-9.81869108322312e-10,2.8356611317508216e-9,0.9751818885960603
2.5830000000000003e-9,-1.1149159692722783e-9,2.7860372182477494e-9,0.4706518387570421
2.46e-9,-1.1816611673354875e-9,2.75839045198669e-9,0.12038185371950483
2.46e-9,-1.3108289106758291e-9,2.699401520140422e-9,0.7950067468248327
2.5830000000000003e-9,-1.3754317519008954e-9,2.6670636467588913e-9,0.4066205187890206
2.5830000000000003e-9,-1.5000621684194457e-9,2.599010290644643e-9,0.357682131214186
2.46e-9,-1.5621934515357802e-9,2.562146096532891e-9,0.954482563036678
2.46e-9,-1.6816514531978078e-9,2.485375100454196e-9,0.8984385691358134
2.5830000000000003e-9,-1.7409945714284111e-9,2.4441724370953875e-9,0.47260055062094974
2.5830000000000003e-9,-1.8546714276396704e-9,2.3590750084507763e-9,0.5228914682519732
2.46e-9,-1.9109239820567017e-9,2.3137438351728916e-9,0.545229655207884
2.46e-9,-2.018240421615006e-9,2.2207536109526614e-9,0.34754725135650955
2.5830000000000003e-9,-2.0711157620953977e-9,2.171524925023888e-9,0.6548620084960426
2.5830000000000003e-9,-2.171524925023887e-9,2.0711157620953985e-9,0.13242171457656493
2.46e-9,-2.2207536109526585e-9,2.0182404216150094e-9,0.9631018773803145
2.46e-9,-2.3137438351728887e-9,1.910923982056705e-9,0.9533908965193396
2.5830000000000003e-9,-2.3590750084507755e-9,1.8546714276396715e-9,0.0886684057423549
2.5830000000000003e-9,-2.4441724370953867e-9,1.7409945714284122e-9,0.8752805070264678
2.46e-9,-2.4853751004541962e-9,1.6816514531978063e-9,0.7441636756499901
2.46e-9,-2.5621460965328914e-9,1.5621934515357787e-9,0.16679454719331344
2.5830000000000003e-9,-2.5990102906446425e-9,1.500062168419447e-9,0.9629075319112412
2.5830000000000003e-9,-2.667063646758891e-9,1.3754317519008966e-9,0.7839214699758967
2.46e-9,-2.6994015201404203e-9,1.3108289106758326e-9,0.7744095076289494
2.46e-9,-2.7583904519866882e-9,1.181661167335491e-9,0.028002106219138012
2.5830000000000003e-9,-2.78603721824775e-9,1.114915969272277e-9,0.3464575090767035
2.5830000000000003e-9,-2.835661131750822e-9,9.818691083223108e-10,0.6180897772753806
2.46e-9,-2.858475909307751e-9,9.133216716509188e-10,0.691268643248582
2.46e-9,-2.898481932379234e-9,7.770736693976602e-10,0.8513852513099336
2.5830000000000003e-9,-2.9163484623552172e-9,7.07073296142884e-10,0.729330421380514
2.5830000000000003e-9,-2.9465327334717396e-9,5.683184411749795e-10,0.7400832572247337
2.46e-9,-2.959359972125395e-9,4.972218371934022e-10,0.5452383459726946
2.46e-9,-2.9795686791602014e-9,3.5666719244630975e-10,0.5345058326149158
2.5830000000000003e-9,-2.9872912618236158e-9,2.8483664973502695e-10,0.6538637893090528
2.5830000000000003e-9,-2.9974214258379065e-9,1.4319844946037097e-10,0.15847437762120486
2.7060000000000004e-9,-3.0000000000000004e-9,7.1e-11,0.5764137307073788
2.7060000000000004e-9,-3.0000000000000004e-9,-7.1e-11,0.6211961943556696
